Year,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2010,Tim Duncan,C,33,SAS,10,10,373,78,150,0.52,1,2,0.5,77,148,0.52,0.523,33,69,0.478,30,69,99,26,8,17,24,27,190
2010,Kevin Durant,SF,21,OKC,6,6,231,43,123,0.35,10,35,0.286,33,88,0.375,0.39,54,62,0.871,8,38,46,14,3,8,22,17,150
2010,Maurice Evans,SF,31,ATL,11,0,148,11,37,0.297,3,10,0.3,8,27,0.296,0.338,0,0,0,4,9,13,2,9,0,5,19,25
2010,Jordan Farmar,PG,23,LAL,23,0,301,38,94,0.404,20,50,0.4,18,44,0.409,0.511,9,13,0.692,1,26,27,32,17,0,20,30,105
2010,Raymond Felton,PG,25,CHA,4,4,130,17,42,0.405,4,13,0.308,13,29,0.448,0.452,9,12,0.75,3,7,10,20,2,0,6,8,47
2010,Rudy Fernandez,SG,24,POR,6,3,119,12,27,0.444,11,23,0.478,1,4,0.25,0.648,6,8,0.75,2,8,10,8,1,0,5,7,41
2010,Kyrylo Fesenko,C,23,UTA,10,9,181,13,30,0.433,0,0,0,13,30,0.433,0.433,7,21,0.333,8,31,39,12,0,5,14,30,33
2010,Michael Finley,SF,36,BOS,18,0,108,5,20,0.25,3,11,0.273,2,9,0.222,0.325,2,2,1,1,10,11,4,4,0,0,4,15
2010,Derek Fisher,PG,35,LAL,23,23,754,82,183,0.448,27,75,0.36,55,108,0.509,0.522,46,56,0.821,9,49,58,64,28,1,36,83,237
2010,Channing Frye,C,26,PHO,16,0,435,43,118,0.364,30,86,0.349,13,32,0.406,0.492,15,16,0.938,10,80,90,15,12,9,8,50,131
2010,Dan Gadzuric,C,31,MIL,7,0,76,9,17,0.529,0,0,0,9,17,0.529,0.529,1,4,0.25,10,14,24,1,1,5,6,15,19
2010,Sundiata Gaines,PG,23,UTA,5,0,7,5,6,0.833,1,1,1,4,5,0.8,0.917,0,2,0,1,1,2,0,0,0,0,1,11
2010,Kevin Garnett,PF,33,BOS,23,23,766,149,301,0.495,0,2,0,149,299,0.498,0.495,47,56,0.839,32,138,170,58,26,20,31,74,345
2010,Pau Gasol,C,29,LAL,23,23,913,165,306,0.539,0,3,0,165,303,0.545,0.539,120,158,0.759,92,163,255,81,9,48,44,63,450
2010,Daniel Gibson,PG,23,CLE,5,0,23,2,7,0.286,1,4,0.25,1,3,0.333,0.357,2,2,1,0,3,3,1,0,0,2,3,7
2010,Taj Gibson,PF,24,CHI,5,5,145,16,38,0.421,0,0,0,16,38,0.421,0.421,6,11,0.545,9,26,35,3,1,3,2,17,38
2010,Manu Ginobili,SG,32,SAS,10,10,352,58,140,0.414,20,60,0.333,38,80,0.475,0.486,58,67,0.866,4,33,37,60,26,2,30,30,194
2010,Marcin Gortat,C,25,ORL,14,0,212,17,26,0.654,0,0,0,17,26,0.654,0.654,8,11,0.727,24,38,62,9,3,4,3,29,42
2010,Joey Graham,SF,27,DEN,4,0,29,10,17,0.588,1,3,0.333,9,14,0.643,0.618,3,5,0.6,4,6,10,0,2,1,1,6,24
2010,Stephen Graham,SG,27,CHA,2,0,5,0,4,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,1,0,1,1,0
2010,Jeff Green,PF,23,OKC,6,6,224,23,70,0.329,8,27,0.296,15,43,0.349,0.386,17,20,0.85,6,22,28,10,4,3,6,16,71
2010,James Harden,SG,20,OKC,6,0,120,12,31,0.387,6,16,0.375,6,15,0.4,0.484,16,19,0.842,1,14,15,11,6,1,3,14,46
2010,Udonis Haslem,PF,29,MIA,5,0,142,13,37,0.351,0,0,0,13,37,0.351,0.351,4,6,0.667,9,28,37,4,1,1,5,18,30
2010,Brendan Haywood,C,30,DAL,6,2,139,12,21,0.571,0,0,0,12,21,0.571,0.571,12,20,0.6,18,19,37,3,7,10,3,14,36
2010,J.J. Hickson,PF,21,CLE,11,0,79,14,22,0.636,0,0,0,14,22,0.636,0.636,11,16,0.688,1,8,9,1,0,0,6,9,39
2010,Nene Hilario,C,27,DEN,5,5,169,18,29,0.621,0,0,0,18,29,0.621,0.621,21,36,0.583,8,21,29,11,6,1,4,17,57
2010,George Hill,PG,23,SAS,10,8,344,46,102,0.451,11,29,0.379,35,73,0.479,0.505,31,37,0.838,5,26,31,7,10,2,8,21,134
2010,Grant Hill*,SF,37,PHO,16,16,452,59,123,0.48,3,16,0.188,56,107,0.523,0.492,33,38,0.868,12,81,93,36,13,10,19,46,154
2010,Kirk Hinrich,SG,29,CHI,5,5,196,22,52,0.423,8,16,0.5,14,36,0.389,0.5,10,14,0.714,1,21,22,20,7,0,2,14,62
2010,Al Horford,C,23,ATL,11,11,388,67,128,0.523,1,1,1,66,127,0.52,0.527,26,31,0.839,28,71,99,20,8,19,15,35,161
2010,Dwight Howard,C,24,ORL,14,14,497,86,140,0.614,0,0,0,86,140,0.614,0.614,82,158,0.519,38,117,155,19,11,49,51,59,254
2010,Juwan Howard,C,36,POR,6,0,87,10,19,0.526,0,0,0,10,19,0.526,0.526,0,0,0,8,8,16,4,1,1,3,20,20
2010,Larry Hughes,SG,31,CHA,4,0,58,8,17,0.471,4,10,0.4,4,7,0.571,0.588,4,7,0.571,1,12,13,6,0,0,3,8,24
2010,Serge Ibaka,PF,20,OKC,6,0,153,20,35,0.571,0,0,0,20,35,0.571,0.571,7,10,0.7,13,26,39,2,2,12,6,19,47
2010,Zydrunas Ilgauskas,C,34,CLE,7,0,69,5,13,0.385,0,0,0,5,13,0.385,0.385,2,3,0.667,7,4,11,3,0,7,1,10,12
2010,Didier Ilunga-Mbenga,C,29,LAL,3,0,12,2,6,0.333,0,0,0,2,6,0.333,0.333,1,1,1,0,5,5,1,0,0,0,2,5
2010,Ersan Ilyasova,PF,22,MIL,7,0,157,24,50,0.48,5,14,0.357,19,36,0.528,0.53,15,18,0.833,21,32,53,3,5,1,10,14,68
2010,Royal Ivey,SG,28,MIL,3,0,11,2,6,0.333,0,2,0,2,4,0.5,0.333,0,0,0,0,0,0,2,0,1,1,1,4
2010,Stephen Jackson,SG,31,CHA,4,4,156,24,67,0.358,3,18,0.167,21,49,0.429,0.381,21,26,0.808,6,14,20,15,5,1,17,13,72
2010,LeBron James,SF,25,CLE,11,11,460,106,211,0.502,20,50,0.4,86,161,0.534,0.55,88,120,0.733,15,87,102,84,19,20,42,23,320
2010,Antawn Jamison,PF,33,CLE,11,11,375,64,137,0.467,10,39,0.256,54,98,0.551,0.504,30,41,0.732,16,65,81,14,7,11,18,38,168
2010,Othyus Jeffers,SG,24,UTA,6,0,10,1,6,0.167,0,0,0,1,6,0.167,0.167,0,1,0,1,0,1,0,0,0,1,0,2
2010,Richard Jefferson,SF,29,SAS,10,10,334,34,70,0.486,1,5,0.2,33,65,0.508,0.493,25,33,0.758,8,45,53,18,6,6,15,20,94
2010,Brandon Jennings,PG,20,MIL,7,7,249,49,120,0.408,12,41,0.293,37,79,0.468,0.458,21,26,0.808,5,16,21,25,8,4,8,19,131
2010,Anthony Johnson,PG,35,ORL,1,0,5,1,2,0.5,0,1,0,1,1,1,0.5,0,0,0,0,0,0,2,0,0,0,0,2
2010,James Johnson,PF,22,CHI,4,0,20,0,2,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2,11,0
2010,Joe Johnson,SG,28,ATL,11,11,440,77,199,0.387,9,41,0.22,68,158,0.43,0.41,34,42,0.81,20,36,56,55,10,3,25,22,197
2010,Dwayne Jones,PF,26,PHO,2,0,10,1,2,0.5,0,0,0,1,2,0.5,0.5,3,4,0.75,1,4,5,0,0,0,1,0,5
2010,James Jones,SF,29,MIA,1,0,9,0,1,0,0,1,0,0,0,0,0,2,2,1,0,0,0,0,0,0,1,1,2
2010,Jason Kidd*,PG,36,DAL,6,6,243,14,46,0.304,9,28,0.321,5,18,0.278,0.402,11,12,0.917,6,35,41,42,14,1,9,15,48
2010,Andrei Kirilenko,SF,28,UTA,2,0,30,5,10,0.5,0,1,0,5,9,0.556,0.5,1,1,1,3,3,6,0,1,1,0,2,11
2010,Kyle Korver,SG,28,UTA,10,0,210,32,61,0.525,11,23,0.478,21,38,0.553,0.615,8,9,0.889,0,11,11,13,5,0,7,22,83
2010,Kosta Koufos,C,20,UTA,9,0,31,4,10,0.4,0,0,0,4,10,0.4,0.4,0,0,0,4,5,9,0,0,1,2,2,8
2010,Nenad Krstic,C,26,OKC,6,6,129,15,37,0.405,0,0,0,15,37,0.405,0.405,13,14,0.929,15,20,35,4,3,4,5,15,43
2010,Ty Lawson,PG,22,DEN,6,0,118,15,35,0.429,4,10,0.4,11,25,0.44,0.486,13,19,0.684,4,4,8,16,6,0,8,18,47
2010,Rashard Lewis,PF,30,ORL,14,14,512,66,143,0.462,28,75,0.373,38,68,0.559,0.559,20,25,0.8,15,64,79,32,15,10,25,38,180
2010,Robin Lopez,C,21,PHO,6,6,104,19,35,0.543,0,0,0,19,35,0.543,0.543,9,9,1,12,12,24,0,2,1,3,11,47
2010,Jamaal Magloire,C,31,MIA,1,0,5,0,2,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,1,1,0
2010,Ian Mahinmi,C,23,SAS,2,0,19,3,6,0.5,0,0,0,3,6,0.5,0.5,3,4,0.75,0,2,2,0,0,1,2,3,9
2010,Shawn Marion,SF,31,DAL,6,6,148,24,59,0.407,0,4,0,24,55,0.436,0.407,4,5,0.8,7,18,25,6,1,3,8,12,52
2010,Kenyon Martin,PF,32,DEN,6,6,205,24,50,0.48,0,1,0,24,49,0.49,0.48,12,19,0.632,14,36,50,8,9,7,11,27,60
2010,Roger Mason,SG,29,SAS,6,0,61,1,12,0.083,1,7,0.143,0,5,0,0.125,0,0,0,0,4,4,2,1,0,2,12,3
2010,Wesley Matthews,SG,23,UTA,10,10,371,39,101,0.386,15,42,0.357,24,59,0.407,0.46,39,48,0.813,10,34,44,17,18,5,15,34,132
2010,Eric Maynor,PG,22,OKC,6,0,76,6,20,0.3,1,6,0.167,5,14,0.357,0.325,9,11,0.818,1,8,9,9,1,1,5,5,22
2010,Luc Mbah a Moute,PF,23,MIL,7,7,178,26,50,0.52,0,2,0,26,48,0.542,0.52,12,20,0.6,14,25,39,5,2,0,7,15,64
2010,Antonio McDyess,PF,35,SAS,10,10,247,33,62,0.532,0,0,0,33,62,0.532,0.532,2,2,1,18,50,68,12,2,7,9,27,68
2010,C.J. Miles,SF,22,UTA,10,10,337,47,106,0.443,15,46,0.326,32,60,0.533,0.514,35,39,0.897,5,20,25,28,6,6,19,48,144
2010,Andre Miller,PG,33,POR,6,6,210,30,74,0.405,3,7,0.429,27,67,0.403,0.426,31,40,0.775,5,14,19,36,7,1,19,12,94
2010,Brad Miller,C,33,CHI,5,0,93,10,27,0.37,0,4,0,10,23,0.435,0.37,7,7,1,3,15,18,4,0,1,7,16,27
2010,Patty Mills,PG,21,POR,3,0,12,2,4,0.5,1,1,1,1,3,0.333,0.625,1,1,1,0,0,0,3,0,0,1,1,6
2010,Paul Millsap,PF,24,UTA,10,0,323,70,122,0.574,0,2,0,70,120,0.583,0.574,40,58,0.69,34,54,88,22,11,14,13,36,180
2010,Nazr Mohammed,C,32,CHA,4,0,48,11,19,0.579,0,0,0,11,19,0.579,0.579,2,3,0.667,5,3,8,2,1,2,1,13,24
2010,Jamario Moon,SF,29,CLE,11,0,113,14,24,0.583,8,16,0.5,6,8,0.75,0.75,2,3,0.667,2,14,16,5,4,5,0,8,38
2010,Randolph Morris,PF,24,ATL,3,0,10,1,2,0.5,0,0,0,1,2,0.5,0.5,1,1,1,1,1,2,0,0,0,0,3,3
2010,Adam Morrison,SF,25,LAL,2,0,13,4,9,0.444,0,2,0,4,7,0.571,0.444,0,0,0,2,3,5,1,0,0,0,2,8
2010,Byron Mullens,PF,20,OKC,1,0,4,0,2,0,0,0,0,0,2,0,0,1,2,0.5,0,0,0,0,0,0,0,0,1
2010,Ronald Murray,SG,30,CHI,5,0,97,15,37,0.405,4,12,0.333,11,25,0.44,0.459,8,8,1,4,9,13,10,2,0,1,3,42
2010,Eduardo Najera,PF,33,DAL,5,0,36,2,8,0.25,0,5,0,2,3,0.667,0.25,0,0,0,5,4,9,0,2,0,1,8,4
2010,Steve Nash*,PG,35,PHO,16,16,539,99,191,0.518,19,50,0.38,80,141,0.567,0.568,67,75,0.893,6,46,52,161,4,1,60,20,284
2010,Jameer Nelson,PG,27,ORL,14,14,479,91,190,0.479,33,84,0.393,58,106,0.547,0.566,51,62,0.823,9,41,50,67,14,0,35,38,266
2010,Joakim Noah,C,24,CHI,5,5,188,28,53,0.528,0,0,0,28,53,0.528,0.528,18,19,0.947,20,45,65,13,9,7,15,20,74
2010,Dirk Nowitzki,PF,31,DAL,6,6,233,58,106,0.547,4,7,0.571,54,99,0.545,0.566,40,42,0.952,7,42,49,18,5,4,10,15,160
2010,Jermaine O'Neal,C,31,MIA,5,5,117,9,44,0.205,0,0,0,9,44,0.205,0.205,3,7,0.429,10,18,28,5,4,10,7,13,21
2010,Shaquille O'Neal*,C,37,CLE,11,11,243,48,93,0.516,0,0,0,48,93,0.516,0.516,31,47,0.66,21,40,61,15,2,13,24,41,127
2010,Lamar Odom,PF,30,LAL,23,0,667,91,194,0.469,10,41,0.244,81,153,0.529,0.495,30,50,0.6,60,138,198,46,15,21,28,84,222
2010,Mehmet Okur,C,30,UTA,1,1,11,2,2,1,1,1,1,1,1,1,1.25,2,2,1,1,1,2,0,0,0,1,0,7
2010,Kevin Ollie,PG,37,OKC,1,0,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,Zaza Pachulia,C,25,ATL,11,0,161,18,35,0.514,0,0,0,18,35,0.514,0.514,15,24,0.625,19,19,38,3,2,7,9,34,51
2010,Jannero Pargo,PG,30,CHI,2,0,8,1,5,0.2,1,2,0.5,0,3,0,0.3,0,0,0,0,0,0,1,0,0,0,0,3
2010,Anthony Parker,SG,34,CLE,11,11,331,30,64,0.469,20,44,0.455,10,20,0.5,0.625,11,15,0.733,1,25,26,14,9,3,11,16,91
2010,Tony Parker,PG,27,SAS,10,2,335,73,154,0.474,2,3,0.667,71,151,0.47,0.481,25,42,0.595,9,29,38,54,6,0,22,20,173
2010,Kendrick Perkins,C,25,BOS,23,23,575,49,96,0.51,0,1,0,49,95,0.516,0.51,33,55,0.6,41,102,143,22,9,32,43,79,131
2010,Johan Petro,C,24,DEN,6,1,45,6,11,0.545,0,0,0,6,11,0.545,0.545,1,2,0.5,2,9,11,1,1,3,3,13,13
2010,Paul Pierce,SF,32,BOS,24,24,930,147,336,0.438,40,102,0.392,107,234,0.457,0.497,117,142,0.824,20,123,143,82,24,14,64,80,451
2010,Mickael Pietrus,SF,27,ORL,14,0,282,35,80,0.438,28,61,0.459,7,19,0.368,0.613,20,30,0.667,2,18,20,10,9,6,6,27,118
2010,Leon Powe,SF,26,CLE,3,0,9,1,4,0.25,0,0,0,1,4,0.25,0.25,3,4,0.75,1,1,2,0,0,0,1,3,5
2010,Josh Powell,PF,27,LAL,13,0,40,3,8,0.375,0,1,0,3,7,0.429,0.375,3,4,0.75,2,4,6,1,0,0,1,9,9
2010,Ronnie Price,PG,26,UTA,10,0,90,7,24,0.292,2,7,0.286,5,17,0.294,0.333,4,8,0.5,5,5,10,14,4,1,2,20,20
2010,Theo Ratliff,C,36,CHA,4,4,47,3,8,0.375,0,0,0,3,8,0.375,0.375,1,2,0.5,0,3,3,1,2,0,2,15,7
2010,J.J. Redick,SG,25,ORL,14,0,269,30,71,0.423,15,35,0.429,15,36,0.417,0.528,30,35,0.857,4,20,24,19,10,0,20,22,105
2010,Chris Richard,PF,25,CHI,2,0,5,0,0,,0,0,0,0,0,0,,0,0,0,1,2,3,0,0,0,0,0,0
2010,Jason Richardson,SG,29,PHO,16,16,533,112,223,0.502,48,101,0.475,64,122,0.525,0.61,44,58,0.759,18,69,87,17,17,4,10,35,316
2010,Quentin Richardson,SF,29,MIA,5,5,149,18,45,0.4,9,22,0.409,9,23,0.391,0.5,4,5,0.8,1,18,19,8,8,1,5,16,49
2010,Luke Ridnour,PG,28,MIL,7,0,121,21,45,0.467,5,14,0.357,16,31,0.516,0.522,10,12,0.833,4,9,13,13,4,1,10,13,57
2010,Nate Robinson,PG,25,BOS,17,0,128,24,64,0.375,11,33,0.333,13,31,0.419,0.461,12,15,0.8,4,10,14,18,6,1,7,16,71
2010,Rajon Rondo,PG,23,BOS,24,24,975,151,326,0.463,9,24,0.375,142,302,0.47,0.477,68,114,0.596,38,96,134,223,46,3,72,57,379
2010,Derrick Rose,PG,21,CHI,5,5,212,57,125,0.456,2,6,0.333,55,119,0.462,0.464,18,22,0.818,4,13,17,36,4,0,13,8,134
2010,Brandon Roy,SG,25,POR,3,1,83,10,33,0.303,2,12,0.167,8,21,0.381,0.333,7,9,0.778,2,5,7,5,0,0,3,7,29
2010,John Salmons,SG,30,MIL,7,7,285,44,109,0.404,4,23,0.174,40,86,0.465,0.422,27,28,0.964,7,19,26,28,10,4,12,19,119
2010,Brian Scalabrine,PF,31,BOS,1,0,1,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2010,Thabo Sefolosha,SG,25,OKC,6,6,127,8,27,0.296,3,13,0.231,5,14,0.357,0.352,8,9,0.889,3,15,18,7,5,6,2,15,27
2010,J.R. Smith,SG,24,DEN,6,0,159,21,57,0.368,11,31,0.355,10,26,0.385,0.465,14,16,0.875,5,18,23,10,4,2,6,17,67
2010,Joe Smith,PF,34,ATL,5,0,24,0,3,0,0,0,0,0,3,0,0,0,0,0,1,1,2,0,0,1,1,1,0
2010,Josh Smith,PF,24,ATL,11,11,392,62,129,0.481,2,6,0.333,60,123,0.488,0.488,29,44,0.659,37,62,99,29,13,19,17,30,155
2010,Jerry Stackhouse,SG,35,MIL,7,0,144,14,43,0.326,5,15,0.333,9,28,0.321,0.384,18,20,0.9,1,11,12,8,5,1,5,4,51
2010,DeShawn Stevenson,SG,28,DAL,2,0,6,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2010,Amar'e Stoudemire,PF,27,PHO,16,16,584,124,239,0.519,0,4,0,124,235,0.528,0.519,107,142,0.754,46,60,106,18,11,24,40,54,355
2010,Jeff Teague,PG,21,ATL,9,0,59,7,21,0.333,2,5,0.4,5,16,0.313,0.381,0,0,0,0,2,2,4,3,1,4,3,16
2010,Garrett Temple,SG,23,SAS,6,0,15,1,3,0.333,1,3,0.333,0,0,0,0.5,1,1,1,0,2,2,2,1,0,2,1,4
2010,Jason Terry,SG,32,DAL,6,0,174,26,69,0.377,12,30,0.4,14,39,0.359,0.464,12,16,0.75,2,13,15,12,4,1,6,16,76
2010,Etan Thomas,C,31,OKC,2,0,17,5,6,0.833,0,0,0,5,6,0.833,0.833,2,2,1,1,3,4,0,0,0,1,1,12
2010,Kurt Thomas,C,37,MIL,7,7,199,17,35,0.486,0,0,0,17,35,0.486,0.486,4,5,0.8,12,43,55,11,3,4,8,26,38
2010,Tyrus Thomas,C,23,CHA,4,0,68,15,24,0.625,0,0,0,15,24,0.625,0.625,5,6,0.833,6,16,22,2,2,2,4,9,35
2010,Anderson Varejao,PF,27,CLE,11,0,255,20,48,0.417,0,1,0,20,47,0.426,0.417,23,31,0.742,22,49,71,7,11,9,12,38,63
2010,Sasha Vujacic,SG,25,LAL,10,0,76,10,23,0.435,6,15,0.4,4,8,0.5,0.565,5,6,0.833,3,5,8,5,2,0,3,8,31
2010,Dwyane Wade,SG,28,MIA,5,5,210,62,110,0.564,15,37,0.405,47,73,0.644,0.632,27,40,0.675,6,22,28,34,8,8,26,16,166
2010,Gerald Wallace,SF,27,CHA,4,4,164,21,44,0.477,5,11,0.455,16,33,0.485,0.534,23,35,0.657,2,34,36,9,5,6,3,9,70
2010,Rasheed Wallace,C,35,BOS,24,1,410,52,125,0.416,19,55,0.345,33,70,0.471,0.492,24,29,0.828,5,66,71,9,10,14,9,82,147
2010,Luke Walton,SF,29,LAL,16,0,96,7,23,0.304,2,9,0.222,5,14,0.357,0.348,2,4,0.5,0,8,8,14,1,2,4,13,18
2010,Hakim Warrick,PF,27,CHI,3,0,31,2,11,0.182,0,1,0,2,10,0.2,0.182,5,6,0.833,3,2,5,0,0,0,2,3,9
2010,Kyle Weaver,SG,23,OKC,1,0,12,1,4,0.25,0,1,0,1,3,0.333,0.25,0,0,0,0,2,2,2,0,0,0,2,2
2010,Martell Webster,SF,23,POR,6,0,152,22,52,0.423,5,17,0.294,17,35,0.486,0.471,10,18,0.556,7,19,26,4,5,3,3,13,59
2010,Delonte West,SG,26,CLE,11,0,269,28,67,0.418,3,19,0.158,25,48,0.521,0.44,15,16,0.938,6,15,21,29,9,3,19,16,74
2010,Mario West,SG,25,ATL,7,0,20,3,4,0.75,0,1,0,3,3,1,0.75,0,0,0,1,1,2,1,1,0,0,7,6
2010,Russell Westbrook,PG,21,OKC,6,6,212,43,91,0.473,5,12,0.417,38,79,0.481,0.5,32,38,0.842,10,26,36,36,10,1,14,13,123
2010,Deron Williams,PG,25,UTA,10,10,398,67,149,0.45,20,51,0.392,47,98,0.48,0.517,89,111,0.802,4,23,27,102,10,4,30,37,243
2010,Jason Williams,PG,34,ORL,14,0,192,13,38,0.342,6,24,0.25,7,14,0.5,0.421,5,5,1,3,8,11,23,4,0,5,8,37
2010,Jawad Williams,PG,26,CLE,3,0,4,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2010,Marvin Williams,SF,23,ATL,11,11,345,31,79,0.392,1,2,0.5,30,77,0.39,0.399,29,32,0.906,23,40,63,8,6,5,5,20,92
2010,Mo Williams,PG,27,CLE,11,11,411,52,127,0.409,17,52,0.327,35,75,0.467,0.476,37,46,0.804,3,31,34,59,6,2,23,35,158
2010,Shelden Williams,PF,26,BOS,8,0,57,4,9,0.444,0,0,0,4,9,0.444,0.444,5,6,0.833,2,11,13,0,1,0,6,8,13
2010,Metta World Peace,SF,30,LAL,23,23,839,101,254,0.398,34,117,0.291,67,137,0.489,0.465,22,38,0.579,33,58,91,49,35,12,25,67,258
2010,Dorell Wright,SF,24,MIA,5,0,112,9,25,0.36,2,8,0.25,7,17,0.412,0.4,5,5,1,2,17,19,9,2,0,6,3,25
2011,Arron Afflalo,SG,25,DEN,3,3,85,12,34,0.353,3,12,0.25,9,22,0.409,0.397,7,8,0.875,0,9,9,7,0,0,3,10,34
2011,LaMarcus Aldridge,PF,25,POR,6,6,258,53,115,0.461,0,0,0,53,115,0.461,0.461,19,24,0.792,16,29,45,8,8,10,9,19,125
2011,Malik Allen,PF,32,ORL,1,0,7,0,1,0,0,0,0,0,1,0,0,1,2,0.5,0,1,1,0,0,0,0,2,1
2011,Ray Allen*,SG,35,BOS,9,9,361,57,109,0.523,32,56,0.571,25,53,0.472,0.67,24,25,0.96,5,29,34,22,11,1,10,21,170
2011,Tony Allen,SG,29,MEM,13,13,350,43,101,0.426,1,7,0.143,42,94,0.447,0.431,27,41,0.659,15,23,38,20,25,5,24,43,114
2011,Chris Andersen,C,32,DEN,5,0,73,7,11,0.636,0,0,0,7,11,0.636,0.636,10,14,0.714,5,9,14,3,3,7,3,8,24
2011,Ryan Anderson,PF,22,ORL,6,0,147,8,30,0.267,6,20,0.3,2,10,0.2,0.367,6,6,1,10,17,27,3,5,1,1,16,28
2011,Carmelo Anthony,SF,26,NYK,4,4,156,33,88,0.375,9,26,0.346,24,62,0.387,0.426,29,34,0.853,13,28,41,19,5,3,13,16,104
2011,Joel Anthony,C,28,MIA,21,13,575,18,49,0.367,0,0,0,18,49,0.367,0.367,22,31,0.71,35,62,97,10,8,38,13,54,58
2011,Gilbert Arenas,PG,29,ORL,5,0,81,18,42,0.429,3,12,0.25,15,30,0.5,0.464,4,6,0.667,4,10,14,12,1,1,6,14,43
2011,Trevor Ariza,SF,25,NOH,6,6,241,35,85,0.412,7,21,0.333,28,64,0.438,0.453,16,22,0.727,7,32,39,20,8,3,7,16,93
2011,Hilton Armstrong,C,26,ATL,8,0,35,1,5,0.2,0,0,0,1,5,0.2,0.2,3,6,0.5,4,6,10,1,3,0,2,7,5
2011,Darrell Arthur,PF,22,MEM,13,0,201,39,85,0.459,1,1,1,38,84,0.452,0.465,13,17,0.765,14,15,29,7,7,12,12,30,92
2011,Omer Asik,C,24,CHI,15,0,148,6,13,0.462,0,0,0,6,13,0.462,0.462,3,10,0.3,10,21,31,1,2,8,7,21,15
2011,J.J. Barea,PG,26,DAL,21,3,390,72,172,0.419,16,50,0.32,56,122,0.459,0.465,27,34,0.794,8,31,39,71,6,0,23,28,187
2011,Matt Barnes,SF,30,LAL,10,0,131,15,38,0.395,2,12,0.167,13,26,0.5,0.421,4,7,0.571,11,17,28,5,7,2,6,23,36
2011,Earl Barron,C,29,POR,1,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2011,Brandon Bass,PF,25,ORL,6,6,139,16,38,0.421,0,0,0,16,38,0.421,0.421,12,13,0.923,12,13,25,2,3,5,7,7,44
2011,Tony Battie,C,34,PHI,5,0,38,3,7,0.429,0,0,0,3,7,0.429,0.429,1,2,0.5,2,8,10,0,0,3,1,5,7
2011,Shane Battier,SF,32,MEM,13,0,339,29,66,0.439,8,29,0.276,21,37,0.568,0.5,6,9,0.667,17,35,52,15,7,6,6,27,72
2011,Nicolas Batum,SF,22,POR,6,0,151,19,46,0.413,7,26,0.269,12,20,0.6,0.489,3,4,0.75,1,9,10,8,5,5,7,14,48
2011,Marco Belinelli,SG,24,NOH,6,6,173,23,63,0.365,8,26,0.308,15,37,0.405,0.429,4,4,1,0,5,5,4,5,0,4,12,58
2011,Mike Bibby,PG,32,MIA,20,20,415,27,96,0.281,17,66,0.258,10,30,0.333,0.37,2,4,0.5,5,31,36,23,11,6,17,30,73
2011,Chauncey Billups,PG,34,NYK,1,1,35,3,11,0.273,2,6,0.333,1,5,0.2,0.364,2,2,1,0,2,2,4,0,0,3,2,10
2011,DeJuan Blair,PF,21,SAS,4,0,50,7,21,0.333,0,0,0,7,21,0.333,0.333,3,5,0.6,9,4,13,2,0,1,2,6,17
2011,Steve Blake,PG,30,LAL,9,0,145,7,23,0.304,6,18,0.333,1,5,0.2,0.435,0,0,0,1,13,14,20,5,0,5,8,20
2011,Keith Bogans,SG,30,CHI,16,16,307,28,69,0.406,25,59,0.424,3,10,0.3,0.587,1,4,0.25,4,16,20,12,10,3,7,26,82
2011,Matt Bonner,PF,30,SAS,6,0,123,12,25,0.48,6,18,0.333,6,7,0.857,0.6,8,10,0.8,7,12,19,2,1,1,1,18,38
2011,Carlos Boozer,C,29,CHI,16,16,507,77,178,0.433,0,1,0,77,177,0.435,0.433,48,60,0.8,40,115,155,28,9,7,28,49,202
2011,Chris Bosh,PF,26,MIA,21,21,834,138,291,0.474,0,4,0,138,287,0.481,0.474,114,140,0.814,47,131,178,23,14,19,40,48,390
2011,Elton Brand,PF,31,PHI,5,5,185,34,62,0.548,0,0,0,34,62,0.548,0.548,10,13,0.769,12,30,42,3,2,6,4,21,78
2011,Corey Brewer,SG,24,DAL,6,0,23,4,9,0.444,1,3,0.333,3,6,0.5,0.5,0,0,0,0,2,2,1,4,0,2,5,9
2011,Ronnie Brewer,SG,25,CHI,16,0,260,24,50,0.48,3,7,0.429,21,43,0.488,0.51,13,17,0.765,7,27,34,15,12,6,4,14,64
2011,Shannon Brown,SG,25,LAL,10,0,166,28,61,0.459,7,25,0.28,21,36,0.583,0.516,9,14,0.643,5,14,19,7,6,2,9,10,72
